policy_id,claim_id,exposure,claim_count,vehicle_age,region,channel,sum_insured,policy_year,predicted_frequency
288426,25701.0,0.969199178644764,1,15,Central,Agent,684800,2024,1.167545108739215
288435,25702.0,0.9281314168377824,1,15,North,Direct,609400,2021,1.173515696278754
288440,25703.0,0.9609856262833676,1,13,South,Broker,973700,2020,1.1709902394892786
288444,25704.0,0.8678986995208761,1,6,West,Agent,1171900,2018,1.155416559176191
288469,25705.0,0.8952772073921971,1,11,North,Broker,228200,2022,1.168324992979588
288492,25707.0,0.9555099247091032,1,10,West,Broker,944700,2023,1.1624814552874752
288493,25708.0,1.0,1,9,North,Bancassurance,853400,2020,1.1732699577315853
288507,25710.0,0.8432580424366872,2,14,East,Direct,809900,2021,1.1724961022168772
288507,25709.0,0.8432580424366872,2,14,East,Direct,809900,2021,1.1724961022168772
288513,25711.0,0.919917864476386,1,3,North,Agent,616400,2021,1.156854635070389
288520,25712.0,1.0,1,12,West,Broker,719700,2023,1.1647949699969626
288526,25713.0,0.917180013689254,1,14,West,Broker,1560600,2020,1.1662265699550147
288547,25714.0,0.8624229979466119,1,6,South,Agent,585300,2024,1.1611965424878634
288573,25715.0,0.9089664613278576,1,11,West,Bancassurance,1400600,2024,1.170747989580789
288576,25716.0,1.0,1,4,North,Agent,436400,2024,1.158060945917801
288579,25717.0,0.8295687885010267,1,2,East,Agent,597800,2018,1.1560300683112292
288595,25718.0,0.8487337440109514,1,6,South,Bancassurance,841200,2019,1.1712178053388755
288613,25719.0,0.8569472963723477,1,0,West,Agent,353900,2020,1.1497686648668037
288615,25720.0,1.0,1,1,Central,Online,759400,2019,1.152759745732714
288620,25721.0,0.865160848733744,1,9,South,Online,458100,2024,1.1646101686316543
288629,25722.0,1.0,1,3,South,Agent,435700,2023,1.1581408037482188
288650,25723.0,0.9034907597535934,1,15,South,Online,1167700,2022,1.170421411100595
288665,25724.0,0.8295687885010267,1,6,South,Online,619300,2019,1.1612881154110621
288670,25725.0,0.8706365503080082,1,8,North,Agent,897200,2020,1.1619202850967743
288675,25726.0,0.9062286105407256,1,7,Central,Direct,199800,2019,1.1633056896780032
288684,25727.0,0.919917864476386,1,6,Central,Broker,393300,2018,1.1608640835920139
288696,25728.0,0.8569472963723477,1,6,North,Agent,703300,2019,1.1599588273210535
288705,25729.0,0.944558521560575,1,13,Central,Online,883300,2022,1.16536828360526
288726,25730.0,1.0,1,13,South,Agent,1212600,2024,1.1681262694454198
288733,25731.0,1.0,1,15,North,Online,559100,2021,1.1697796371588782
288737,25733.0,1.0,2,12,South,Online,718900,2024,1.167590413971306
288737,25732.0,1.0,2,12,South,Online,718900,2024,1.167590413971306
288797,25734.0,1.0,1,13,West,Agent,1131000,2020,1.1628655967952208
288839,25735.0,0.9664613278576316,1,12,Central,Agent,754700,2024,1.1642904613304312
288850,25736.0,1.0,1,9,West,Direct,909900,2023,1.1626676391270288
288903,25737.0,0.9883641341546886,1,10,South,Agent,543700,2023,1.1654836825444044
288936,25738.0,1.0,1,8,East,Agent,1184700,2020,1.161900126357812
288950,25739.0,0.8596851471594799,1,15,West,Agent,1011900,2020,1.165091913784972
288959,25740.0,0.8815879534565366,1,7,West,Bancassurance,476900,2023,1.167244453375251
288984,25741.0,1.0,1,11,Central,Online,1145900,2022,1.1630224552567794
288987,25742.0,0.944558521560575,1,5,East,Online,390200,2019,1.15949496261097
289010,25743.0,0.9609856262833676,1,9,South,Agent,1057300,2020,1.1639927851807663
289014,25744.0,0.9363449691991786,1,11,West,Online,212700,2018,1.1616219624509059
289035,25745.0,1.0,1,15,East,Agent,673800,2022,1.1697828447135277
289037,25746.0,0.9582477754962354,1,9,South,Broker,475500,2023,1.1671318921292124
289045,25747.0,1.0,1,6,North,Online,326300,2020,1.1603902454839397
289056,25748.0,0.9828884325804244,1,15,West,Broker,427900,2022,1.1682358171270488
289076,25749.0,1.0,1,10,North,Online,2536900,2021,1.1628059369846415
289078,25750.0,1.0,1,7,South,Agent,418900,2021,1.162396110994531
289083,25751.0,1.0,1,15,West,Direct,430700,2018,1.1694598694344496
289087,25752.0,0.8870636550308009,1,0,East,Agent,262400,2018,1.1541949765285457
289096,25753.0,1.0,1,7,East,Broker,923400,2019,1.1637034518390301
289160,25755.0,0.9034907597535934,2,15,East,Bancassurance,646400,2020,1.180116523292443
289160,25754.0,0.9034907597535934,2,15,East,Bancassurance,646400,2020,1.180116523292443
289206,25756.0,0.8788501026694046,1,13,South,Agent,690500,2018,1.168561127928943
289230,25757.0,0.9938398357289528,1,1,Central,Online,547000,2024,1.152934307782778
289233,25758.0,1.0,1,1,West,Agent,1034300,2019,1.1502618318400168
289234,25759.0,1.0,1,13,West,Online,1016300,2023,1.1630805895084328
289246,25760.0,1.0,1,5,South,Agent,328000,2024,1.1603486449244624
289260,25761.0,0.9418206707734428,1,4,South,Agent,278800,2021,1.1593293639859679
289269,25762.0,0.9637234770704995,2,11,South,Broker,919800,2024,1.1688968031668967
289269,25763.0,0.9637234770704995,2,11,South,Broker,919800,2024,1.1688968031668967
289274,25764.0,0.8432580424366872,1,13,North,Agent,274000,2019,1.167760442350719
289275,25765.0,0.9965776865160848,1,3,North,Online,1476800,2021,1.1562644703985072
289317,25767.0,1.0,1,11,North,Agent,863900,2022,1.1651379059459581
289321,25768.0,1.0,1,1,South,Agent,745800,2023,1.155770386179118
289340,25769.0,0.944558521560575,1,5,North,Online,457900,2020,1.1592215053358983
289359,25770.0,0.8952772073921971,1,9,South,Direct,660400,2018,1.1682031245949365
289360,25771.0,0.9117043121149896,1,7,East,Agent,1124300,2019,1.160888751506796
289367,25772.0,0.9007529089664612,1,4,South,Direct,1247100,2020,1.1623909990778296
289369,25773.0,0.8761122518822724,1,5,South,Bancassurance,809400,2018,1.1701744613364093
289383,25774.0,1.0,1,13,North,Agent,469400,2021,1.1675977857435844
289385,25775.0,0.8706365503080082,1,12,North,Direct,1615600,2022,1.1694635504358386
289390,25776.0,0.947296372347707,1,3,West,Bancassurance,246200,2022,1.1631766109092978
289396,25777.0,0.8350444900752909,1,0,West,Agent,1233200,2021,1.1490481630684788
289403,25778.0,0.9856262833675564,1,15,North,Online,466400,2021,1.1698569446856997
289423,25779.0,0.969199178644764,1,15,North,Bancassurance,1436900,2024,1.1792304142731025
289441,25780.0,1.0,1,13,South,Agent,778400,2018,1.1684879044529082
289445,25781.0,1.0,1,13,South,Agent,871200,2021,1.1684106041011804
289478,25783.0,0.9582477754962354,1,7,South,Online,1410900,2018,1.1616941280961597
289482,25784.0,0.9308692676249144,1,13,South,Agent,828200,2022,1.1684464215162829
289488,25786.0,1.0,2,7,North,Agent,550700,2024,1.1611456939121645
289488,25785.0,1.0,2,7,North,Agent,550700,2024,1.1611456939121645
289499,25787.0,0.9911019849418208,1,14,North,Broker,1072700,2018,1.170827444383287
289538,25788.0,0.9390828199863108,1,4,West,Agent,210200,2018,1.1540976125625206
289564,25789.0,0.919917864476386,1,12,South,Agent,781200,2019,1.1674181963408545
289576,25790.0,1.0,1,0,North,Agent,818100,2021,1.1535213994392688
289581,25791.0,0.8295687885010267,1,6,East,Bancassurance,357100,2018,1.1706913138374706
289587,25792.0,1.0,1,12,South,Agent,1262000,2024,1.1670181225248832
289606,25793.0,1.0,1,9,West,Broker,316100,2020,1.1619401405517162
289609,25794.0,0.9281314168377824,1,6,West,Agent,886500,2021,1.1556516633698228
289633,25795.0,0.917180013689254,1,0,East,Agent,1553000,2023,1.1531335383465584
289641,25796.0,0.9363449691991786,1,14,East,Broker,623500,2022,1.1714221857719762
289652,25797.0,1.0,1,6,Central,Broker,1616600,2023,1.1598521578767356
289656,25798.0,0.8268309377138946,1,5,Central,Agent,542400,2023,1.1570411283201318
289658,25799.0,1.0,1,0,East,Online,568300,2018,1.1540622776257992
289659,25800.0,0.837782340862423,1,1,North,Online,1052900,2018,1.1545018428178595
289681,25801.0,0.8432580424366872,1,12,East,Direct,2797300,2018,1.1686980158742466
289688,25802.0,1.0,1,13,West,Direct,1177000,2021,1.1667034261386289
289694,25803.0,0.840520191649555,1,6,Central,Agent,690200,2021,1.1579769990668685
289729,25804.0,1.0,1,14,North,Broker,736500,2019,1.1711080951847477
289743,25805.0,0.8268309377138946,1,4,South,Online,379100,2020,1.1593659912482208
289746,25806.0,0.947296372347707,1,0,West,Agent,837000,2019,1.1493727549672474
289756,25807.0,1.0,1,14,South,Broker,776400,2023,1.172225747251075
289759,25808.0,0.8240930869267625,1,11,South,Agent,410400,2019,1.166660150183254
289763,25809.0,0.9062286105407256,1,14,West,Agent,718500,2018,1.164271134440896
289779,25810.0,0.9883641341546886,1,15,West,Online,1065100,2023,1.165167845529371
289784,25811.0,0.8240930869267625,1,11,West,Agent,713400,2019,1.1610876916443336
289799,25812.0,0.8678986995208761,1,15,East,Broker,737400,2024,1.172398021651949
289805,25813.0,1.0,1,13,West,Agent,1293500,2019,1.1627308925227768
289839,25814.0,0.947296372347707,1,2,North,Direct,398900,2022,1.159830237665579
289841,25815.0,1.0,1,15,West,Bancassurance,1071600,2023,1.1753111726945977
289897,25816.0,0.8733744010951403,1,5,Central,Agent,749000,2022,1.1568707278571906
289932,25817.0,0.8432580424366872,1,10,South,Broker,665600,2020,1.1680407015956626
289951,25818.0,0.9856262833675564,1,1,South,Online,662600,2020,1.1559581085229647
289953,25819.0,0.9637234770704995,2,15,East,Agent,264400,2020,1.170124304922851
289953,25820.0,0.9637234770704995,2,15,East,Agent,264400,2020,1.170124304922851
289965,25821.0,0.9034907597535934,1,12,South,Direct,959600,2019,1.1711605033214738
289971,25822.0,1.0,2,12,South,Broker,446400,2022,1.1703604408655972
289971,25823.0,1.0,2,12,South,Broker,446400,2022,1.1703604408655972
289974,25824.0,0.8678986995208761,1,12,West,Broker,605600,2019,1.1648897193890608
289991,25825.0,1.0,1,10,West,Agent,694600,2024,1.160042620894025
290000,25826.0,1.0,1,9,West,Online,703900,2018,1.1590947655870287
290004,25827.0,0.919917864476386,2,12,South,Online,1258600,2023,1.1671412726287902
290004,25828.0,0.919917864476386,2,12,South,Online,1258600,2023,1.1671412726287902
290016,25829.0,0.969199178644764,1,15,South,Agent,735400,2023,1.170661474044508
290044,25830.0,1.0,1,9,North,Agent,2236800,2023,1.161872527519701
290054,25831.0,0.8733744010951403,1,8,South,Agent,729000,2024,1.1632017201578952
290077,25832.0,1.0,1,4,South,Direct,685100,2022,1.1628567987666492
290130,25833.0,0.9363449691991786,1,0,Central,Bancassurance,1719400,2024,1.160943466320917
290137,25834.0,1.0,1,2,Central,Agent,399500,2024,1.1539908128255925
290142,25835.0,0.8459958932238193,1,6,Central,Agent,911400,2018,1.157794410133305
290143,25836.0,0.8295687885010267,1,8,North,Agent,1003400,2019,1.161832320473143
290162,25837.0,0.9883641341546886,1,2,Central,Bancassurance,438000,2019,1.1641302954389363
290164,25838.0,0.8350444900752909,1,11,North,Online,678700,2019,1.1654118895853907
290175,25839.0,0.9034907597535934,1,14,West,Online,794000,2022,1.164328502647864
290179,25840.0,0.9801505817932924,1,14,Central,Agent,615900,2024,1.1665358889154807
290180,25841.0,0.8432580424366872,1,14,East,Broker,553200,2024,1.171480894583779
290203,25842.0,0.9828884325804244,1,15,South,Broker,613600,2023,1.1734336979081734
290211,25843.0,0.8624229979466119,1,9,East,Broker,805600,2020,1.1659302923727117
290212,25844.0,1.0,1,6,North,Agent,1028300,2023,1.1596901077710253
290216,25845.0,1.0,1,9,Central,Agent,1246500,2024,1.1606957326997585
290226,25846.0,0.947296372347707,1,11,North,Agent,1027000,2018,1.165002440140743
290235,25847.0,0.9089664613278576,1,3,North,Online,688000,2023,1.1569148543779428
290257,25848.0,1.0,1,13,North,Agent,807600,2019,1.1673163118303218
290267,25849.0,0.9336071184120466,1,14,West,Online,432600,2021,1.1646285178505822
290268,25850.0,0.944558521560575,2,10,South,Agent,397200,2022,1.1656054104470366
290268,25851.0,0.944558521560575,2,10,South,Agent,397200,2022,1.1656054104470366
290276,25852.0,0.8733744010951403,1,13,South,Direct,467700,2018,1.1726424408107592
290284,25853.0,0.8815879534565366,1,0,South,Direct,299600,2020,1.1589321349189436
290290,25854.0,0.8514715947980835,1,14,West,Direct,1388400,2019,1.167594172391469
290293,25855.0,1.0,1,11,South,Online,537900,2024,1.1666743862475089
290300,25856.0,1.0,1,14,West,Direct,2102600,2019,1.1669998462303064
290310,25857.0,1.0,1,12,North,Agent,1246600,2020,1.1658850722876937
290323,25858.0,1.0,1,14,Central,Broker,621100,2018,1.1691924827711218
290325,25859.0,1.0,1,10,South,Agent,692400,2020,1.165360139646181
290337,25860.0,0.9911019849418208,1,7,Central,Agent,674500,2024,1.1590487151031075
290340,25861.0,0.8952772073921971,1,14,West,Agent,816700,2020,1.164189631354576
290359,25862.0,0.8432580424366872,1,14,East,Agent,416700,2018,1.1689285108285907
290363,25863.0,0.9308692676249144,1,14,West,Direct,845500,2021,1.1680461526264165
290368,25864.0,1.0,1,5,South,Agent,168500,2020,1.1604805913155771
290372,25865.0,0.9390828199863108,1,4,North,Online,773400,2022,1.1579021304822952
290395,25866.0,0.917180013689254,1,11,North,Broker,589200,2021,1.1680243586129495
290408,25867.0,1.0,1,15,West,Online,639800,2022,1.1655211697024848
290415,25868.0,1.0,1,13,South,Broker,535900,2024,1.1713557673164838
290429,25869.0,0.8706365503080082,1,0,West,Broker,435400,2018,1.1523243932934408
290440,25870.0,0.8295687885010267,1,9,Central,Agent,934600,2019,1.1609538432071422
290448,25871.0,0.9609856262833676,1,13,West,Broker,574300,2018,1.1659808001292702
290450,25872.0,1.0,2,15,East,Agent,525300,2023,1.1699066896709693
290450,25873.0,1.0,2,15,East,Agent,525300,2023,1.1699066896709693
290461,25874.0,0.9856262833675564,2,8,North,Online,811300,2024,1.1621112431572713
290461,25875.0,0.9856262833675564,2,8,North,Online,811300,2024,1.1621112431572713
290465,25876.0,0.9007529089664612,1,7,West,Agent,1136000,2022,1.1565025595037852
290495,25877.0,0.8514715947980835,1,5,West,Direct,361700,2022,1.1588780212673147
290496,25878.0,0.837782340862423,1,2,Central,Broker,438900,2021,1.1565906382660962
290508,25879.0,1.0,1,9,South,Bancassurance,907600,2022,1.1743777008986884
290517,25880.0,0.9911019849418208,1,10,North,Broker,930000,2020,1.1666739222283404
290520,25881.0,1.0,1,11,West,Agent,612200,2021,1.1611714609350212
290543,25882.0,0.9637234770704995,1,4,East,Broker,651200,2020,1.1607425611510518
290570,25883.0,0.8268309377138946,1,14,North,Agent,460800,2020,1.1686724905988677
290579,25884.0,0.8514715947980835,1,8,East,Online,668100,2020,1.1624479472533218
290580,25885.0,1.0,1,5,South,Direct,873900,2020,1.1637633578783766
290582,25886.0,1.0,1,10,South,Direct,1027200,2020,1.1689655066907898
290591,25887.0,1.0,1,14,North,Online,633800,2021,1.1686488436339921
290593,25888.0,0.9007529089664612,1,4,North,Agent,798100,2019,1.1577623749526753
290623,25889.0,0.9856262833675564,2,4,East,Direct,1089300,2022,1.161598236977717
290623,25890.0,0.9856262833675564,2,4,East,Direct,1089300,2022,1.161598236977717
290635,25891.0,0.8432580424366872,1,6,West,Agent,293400,2024,1.1561403948656102
290647,25892.0,0.9034907597535934,1,10,West,Broker,974400,2024,1.1624568424591006
290671,25893.0,0.922655715263518,1,7,Central,Online,546500,2023,1.1592739937037293
290696,25894.0,0.8761122518822724,1,6,East,Agent,519600,2022,1.1603284084437335
290702,25895.0,0.9828884325804244,1,6,East,Direct,882100,2024,1.163895224635993
290719,25896.0,1.0,1,6,South,Agent,791100,2021,1.1610261921949276
290731,25897.0,1.0,1,14,West,Broker,1169800,2021,1.1665515237574042
290734,25898.0,1.0,1,1,West,Agent,783800,2019,1.1504672632543929
290748,25899.0,0.837782340862423,1,5,South,Online,362400,2022,1.160439820074481
290757,25900.0,0.9007529089664612,1,15,East,Bancassurance,396300,2024,1.1803269500376623
290758,25901.0,0.944558521560575,1,6,East,Agent,500900,2022,1.1603438769744774
290775,25902.0,0.9363449691991786,1,9,West,Broker,891700,2020,1.1614634472193412
290784,25903.0,0.9609856262833676,1,13,North,Broker,1279500,2019,1.1695854893987687
290790,25904.0,0.9856262833675564,1,7,South,Agent,559800,2024,1.1622793582850235
290796,25906.0,0.8350444900752909,1,4,East,Broker,745300,2022,1.1606646975287152
290798,25907.0,0.8542094455852156,1,2,South,Agent,1025400,2023,1.1565965511615417
290809,25908.0,0.9281314168377824,1,2,North,Agent,1048200,2018,1.1554421531897547
290814,25909.0,1.0,1,11,East,Bancassurance,545100,2019,1.1758953424763252
290826,25910.0,1.0,2,14,East,Bancassurance,660200,2022,1.1790269238618964
290826,25911.0,1.0,2,14,East,Bancassurance,660200,2022,1.1790269238618964
290849,25912.0,0.9253935660506504,1,4,West,Online,521300,2023,1.1539606470704564
290859,25913.0,0.892539356605065,1,0,South,Online,574600,2024,1.1549746307387407
290866,25914.0,1.0,1,4,North,Broker,1153500,2018,1.1601093256471844
290872,25915.0,0.9253935660506504,1,8,North,Agent,434200,2019,1.1623038621677866
290879,25916.0,0.9062286105407256,1,2,West,Online,1907300,2022,1.15071584722349
290887,25917.0,1.0,1,9,East,Direct,563600,2024,1.1673556333682413
290900,25918.0,0.947296372347707,1,0,South,Online,1488500,2019,1.1542223961582825
290923,25919.0,1.0,1,14,East,Online,2352000,2021,1.16743725138305
290924,25920.0,1.0,1,3,South,Direct,585900,2022,1.1618767284828122
290930,25921.0,0.8624229979466119,1,6,Central,Online,681200,2022,1.1581038184684018
290940,25922.0,0.9828884325804244,1,4,North,Direct,460500,2020,1.1619010582151217
290957,25924.0,0.9007529089664612,1,4,North,Broker,626100,2024,1.160545584574326
290985,25925.0,0.8898015058179329,1,10,South,Online,848200,2020,1.1653508488444673
290990,25926.0,1.0,1,1,South,Agent,1493100,2019,1.1551548203490352
291007,25927.0,1.0,1,15,South,Online,837800,2023,1.1706967067081209
291008,25928.0,0.922655715263518,1,12,South,Online,736400,2021,1.167575847662975
291019,25929.0,0.9034907597535934,1,9,North,Broker,1463700,2020,1.1651648063865232
291041,25930.0,0.9390828199863108,1,15,Central,Broker,1307200,2021,1.1696892281243338
291043,25931.0,0.9336071184120466,1,14,South,Direct,974900,2019,1.1732902795361329
291045,25932.0,0.9089664613278576,1,12,East,Direct,719400,2018,1.1704305120787466
291083,25933.0,0.8898015058179329,1,4,South,Agent,1843500,2023,1.1580368972937247
291094,25934.0,0.8596851471594799,2,12,Central,Agent,701800,2019,1.1643343698544697
291094,25935.0,0.8596851471594799,2,12,Central,Agent,701800,2019,1.1643343698544697
291112,25936.0,0.9253935660506504,1,1,West,Agent,365800,2024,1.1508101406810798
291128,25937.0,0.9801505817932924,1,9,South,Agent,291900,2021,1.1646280881363023
291144,25938.0,0.9253935660506504,1,4,West,Agent,787300,2023,1.153622903063955
291178,25939.0,0.8569472963723477,1,2,North,Broker,950100,2018,1.158158768555234
291180,25940.0,0.9308692676249144,1,8,West,Bancassurance,555500,2019,1.1682462076984834
291204,25941.0,0.8706365503080082,1,14,South,Broker,1176000,2019,1.1718918610149869
291218,25942.0,0.8788501026694046,1,2,West,Agent,801600,2019,1.1515045285590202
291227,25943.0,0.9390828199863108,1,9,East,Online,812300,2024,1.1633911770319552
291274,25944.0,1.0,1,0,South,Agent,344500,2020,1.1550450174617164
291278,25945.0,0.8350444900752909,1,8,South,Bancassurance,772600,2021,1.173417867688438
291283,25946.0,0.919917864476386,1,4,West,Agent,1110100,2024,1.1533574601938201
291289,25947.0,1.0,1,11,Central,Agent,522100,2019,1.1634198184344757
291307,25948.0,0.914442162902122,1,12,North,Direct,288000,2020,1.1705708958318437
291327,25949.0,0.9637234770704995,2,14,West,Direct,663500,2023,1.1681977121403648
291327,25950.0,0.9637234770704995,2,14,West,Direct,663500,2023,1.1681977121403648
291334,25951.0,1.0,1,5,North,Online,745000,2022,1.158984270305937
291362,25952.0,0.9418206707734428,1,10,Central,Direct,1614500,2022,1.165323600412838
291412,25953.0,1.0,2,14,East,Agent,645700,2020,1.1687376962191642
291412,25954.0,1.0,2,14,East,Agent,645700,2020,1.1687376962191642
291418,25955.0,0.8295687885010267,1,12,East,Direct,989900,2021,1.1702048312493594
291426,25956.0,1.0,1,1,South,Agent,1105200,2018,1.1554743003387782
291435,25957.0,0.9609856262833676,1,13,South,Online,278700,2023,1.169024747055366
291439,25958.0,0.8487337440109514,1,7,North,Broker,2842300,2021,1.161894631220765
291461,25959.0,1.0,1,5,East,Bancassurance,435100,2022,1.1695568875838742
291465,25960.0,0.8323066392881588,1,14,South,Online,235300,2018,1.170129794308052
291488,25961.0,0.8569472963723477,1,15,North,Broker,1098300,2019,1.171876550194734
291489,25962.0,0.9582477754962354,1,1,North,Agent,689100,2018,1.1546822524492912
291493,25963.0,0.8706365503080082,1,8,West,Agent,645500,2018,1.1579647937387048
291502,25964.0,0.8788501026694046,1,15,North,Direct,517700,2023,1.173592414066729
291510,25965.0,0.8843258042436687,1,11,Central,Agent,640200,2019,1.163321871305301
291516,25966.0,0.8980150581793293,1,15,Central,Agent,475400,2024,1.167719412356644
291517,25967.0,0.914442162902122,1,6,East,Agent,791100,2019,1.1601038484594637
291537,25968.0,0.9062286105407256,1,7,West,Bancassurance,552600,2023,1.1671814636639137
291540,25969.0,0.9117043121149896,1,11,South,Broker,448100,2020,1.1692899354492765
291562,25970.0,0.9336071184120466,1,9,North,Agent,383300,2021,1.163408776719014
291564,25971.0,0.9308692676249144,1,0,East,Bancassurance,1637800,2024,1.1632270934160938
291571,25972.0,1.0,1,13,North,Broker,891600,2021,1.1699089604639235
291618,25973.0,1.0,1,2,West,Online,1597000,2019,1.1509704256184041
291619,25974.0,1.0,1,1,South,Agent,588400,2021,1.155900081496096
291627,25975.0,1.0,1,9,West,Agent,704100,2022,1.1589751084181685
291639,25977.0,0.914442162902122,2,2,North,Online,1029500,2023,1.1555766858236824
291639,25978.0,0.914442162902122,2,2,North,Online,1029500,2023,1.1555766858236824
291644,25979.0,0.837782340862423,1,14,West,Agent,569400,2022,1.1643948939258049
291657,25980.0,1.0,1,8,West,Agent,1130500,2021,1.1575644936786378
291660,25981.0,0.865160848733744,1,2,West,Agent,700500,2024,1.1515875243550526
291676,25982.0,0.9965776865160848,1,1,South,Online,602500,2018,1.15600763637683
291698,25983.0,0.8459958932238193,1,1,West,Direct,804900,2024,1.1542846636543989
291712,25984.0,0.9253935660506504,1,10,South,Direct,1018100,2022,1.1689730901636288
291714,25985.0,0.974674880219028,1,9,East,Online,1507800,2020,1.1628144917365237
291719,25986.0,0.9363449691991786,1,9,West,Agent,980800,2018,1.1587465148151805
291720,25987.0,0.8843258042436687,1,14,North,Online,582100,2024,1.1686919167428147
291737,25988.0,0.8733744010951403,1,7,West,Agent,675000,2018,1.1568826985911969
291746,25989.0,1.0,2,12,South,Agent,1161300,2023,1.167101903671104
291746,25990.0,1.0,2,12,South,Agent,1161300,2023,1.167101903671104
291757,25991.0,0.9555099247091032,1,5,South,Online,1000800,2023,1.1599118122997087
291763,25992.0,0.8815879534565366,1,12,North,Agent,749000,2024,1.1662987258641924
291765,25993.0,0.9062286105407256,1,10,South,Broker,696200,2020,1.1680152216613386
291774,25994.0,0.8788501026694046,1,14,South,Broker,738000,2022,1.1722578374244288
291777,25995.0,0.8706365503080082,1,13,South,Online,626000,2022,1.1687353471634607
291779,25996.0,0.8268309377138946,1,7,East,Agent,558000,2023,1.1613575092670927
291787,25997.0,0.8624229979466119,2,11,South,Agent,517700,2019,1.1665709119191086
291787,25998.0,0.8624229979466119,2,11,South,Agent,517700,2019,1.1665709119191086
291807,25999.0,0.9062286105407256,1,7,West,Broker,283300,2018,1.1598454369855518
291818,26000.0,0.9774127310061602,1,5,North,Broker,250500,2018,1.161917752585344
291838,26001.0,1.0,2,1,North,Agent,338300,2022,1.1549710543316065
291838,26002.0,1.0,2,1,North,Agent,338300,2022,1.1549710543316065
291848,26003.0,0.9253935660506504,1,14,Central,Agent,343700,2024,1.1667622761850776
291853,26004.0,0.9965776865160848,1,14,West,Online,442700,2021,1.1646201323137892
291864,26005.0,1.0,1,13,South,Agent,1910500,2019,1.1675452393940422
291896,26006.0,0.8240930869267625,2,11,North,Bancassurance,476600,2019,1.1757321705005417
291896,26007.0,0.8240930869267625,2,11,North,Bancassurance,476600,2019,1.1757321705005417
291911,26008.0,0.8459958932238193,1,11,West,Broker,601800,2024,1.1638287811860837
291940,26009.0,0.9938398357289528,1,1,South,Broker,312100,2024,1.1587649705701346
291946,26010.0,0.8514715947980835,1,3,West,Bancassurance,645800,2018,1.162845302147796
291971,26011.0,0.8295687885010267,2,12,West,Agent,803000,2022,1.1620750492944423
291971,26012.0,0.8295687885010267,2,12,West,Agent,803000,2022,1.1620750492944423
291972,26013.0,1.0,1,13,South,Bancassurance,419400,2022,1.179088841415091
291999,26014.0,1.0,1,14,West,Agent,1098400,2023,1.163955860370478
292000,26015.0,0.8952772073921971,1,14,East,Bancassurance,1918100,2018,1.1779701093544017
292001,26016.0,1.0,1,10,South,Broker,724300,2018,1.1679918239105604
292016,26017.0,0.9965776865160848,1,10,South,Agent,1386600,2024,1.1647835578226204
292028,26018.0,0.9664613278576316,1,8,North,Direct,934300,2023,1.1657623910411195
292031,26019.0,0.9308692676249144,1,13,North,Agent,1155100,2024,1.1670271684801394
292045,26020.0,0.9828884325804244,1,3,West,Online,698600,2018,1.1527608261993973
292070,26021.0,0.9418206707734428,1,3,South,Agent,1017700,2023,1.1576603872714286
292076,26022.0,0.9253935660506504,1,11,West,Agent,1179000,2020,1.1607023645415666
292092,26023.0,0.840520191649555,1,6,West,Online,1817400,2021,1.1550040617265644
292109,26024.0,0.8706365503080082,1,5,West,Agent,798600,2023,1.1546683639907527
292111,26025.0,1.0,1,11,East,Direct,435300,2023,1.1695982174821122
292117,26026.0,1.0,1,14,South,Broker,897000,2024,1.1721249697620737
292134,26027.0,0.9007529089664612,1,12,South,Agent,1248100,2022,1.1670296867940186
292138,26028.0,0.9938398357289528,1,2,South,Direct,318700,2023,1.1610365283886783
292144,26029.0,0.8323066392881588,1,3,North,Broker,282300,2024,1.1597696774942647
292147,26030.0,1.0,1,8,East,Agent,409700,2022,1.1625422432826178
292154,26031.0,1.0,1,5,South,Agent,661900,2019,1.1600724746896691
292163,26032.0,0.9856262833675564,1,2,West,Broker,1233100,2018,1.1537761984103803
292169,26033.0,0.947296372347707,1,14,North,Online,512200,2018,1.1687501554431956
292209,26035.0,1.0,1,11,South,Broker,308800,2020,1.1694060585250008
292222,26036.0,1.0,1,11,Central,Online,531200,2020,1.163532220371865
292225,26037.0,1.0,2,15,North,Agent,978800,2022,1.169309133266545
292225,26038.0,1.0,2,15,North,Agent,978800,2022,1.169309133266545
292228,26039.0,0.8624229979466119,1,7,South,Broker,1390400,2018,1.164240993245641
292241,26040.0,1.0,1,12,East,Agent,437300,2019,1.1667767906830289
292247,26041.0,1.0,1,14,East,Online,426300,2018,1.169041028279475
292260,26042.0,0.8815879534565366,1,10,East,Broker,548100,2018,1.1672105524379515
292266,26043.0,0.9664613278576316,1,6,North,Agent,818600,2018,1.1598634867670576
292310,26044.0,0.9555099247091032,1,0,South,Online,1240400,2019,1.1544265597543055
292318,26045.0,1.0,1,11,West,Broker,421700,2019,1.1639782168730004
292331,26046.0,0.892539356605065,1,11,North,Online,370300,2020,1.1656681403642264
292333,26047.0,0.8323066392881588,1,4,South,Direct,481900,2023,1.1630252619621835
292342,26048.0,1.0,1,12,West,Online,303000,2018,1.1626091942601322
292358,26049.0,0.9965776865160848,1,1,West,Broker,1403100,2019,1.1525825674695436
292370,26050.0,0.9883641341546886,1,4,Central,Bancassurance,489300,2018,1.1662173567856324
292386,26051.0,0.9664613278576316,1,14,South,Agent,658500,2022,1.1696562311390246
