policy_id,claim_id,exposure,claim_count,vehicle_age,region,channel,sum_insured,policy_year
219730,19506.0,0.865160848733744,2,0,South,Online,1103100,2023
219730,19505.0,0.865160848733744,2,0,South,Online,1103100,2023
219760,19507.0,1.0,1,10,East,Agent,618100,2023
219765,19508.0,0.9089664613278576,1,6,West,Agent,1116100,2021
219767,19509.0,0.9527720739219712,1,12,East,Direct,174300,2020
219801,19510.0,0.9582477754962354,1,0,West,Agent,474300,2023
219807,19511.0,0.9555099247091032,1,11,North,Agent,685900,2022
219814,19512.0,0.9117043121149896,1,15,Central,Direct,836000,2024
219843,19513.0,0.919917864476386,1,1,South,Broker,505600,2021
219855,19514.0,0.8569472963723477,1,4,South,Agent,1189700,2023
219862,19515.0,0.9774127310061602,1,2,South,Broker,412500,2020
219867,19516.0,0.9883641341546886,1,5,West,Agent,326300,2022
219873,19517.0,0.9527720739219712,1,11,South,Direct,655300,2021
219889,19518.0,1.0,1,2,East,Broker,576700,2021
219898,19519.0,0.8815879534565366,1,14,South,Broker,730900,2022
219904,19520.0,0.8815879534565366,1,13,West,Online,846600,2020
219908,19521.0,1.0,1,1,North,Broker,988400,2020
219912,19522.0,1.0,1,11,West,Broker,363800,2023
219915,19523.0,0.9308692676249144,1,15,Central,Online,625600,2018
219955,19524.0,0.9637234770704995,1,7,East,Agent,1802000,2024
219980,19525.0,1.0,1,11,Central,Agent,1434000,2024
219994,19526.0,0.9965776865160848,1,1,North,Agent,968700,2020
220011,19527.0,0.9856262833675564,1,12,East,Broker,170600,2023
220013,19528.0,0.9390828199863108,2,9,Central,Agent,880500,2020
220013,19529.0,0.9390828199863108,2,9,Central,Agent,880500,2020
220017,19530.0,1.0,1,9,West,Agent,506400,2020
220027,19531.0,1.0,1,13,South,Agent,629700,2024
220046,19532.0,1.0,1,2,West,Broker,976200,2020
220071,19533.0,0.974674880219028,1,12,Central,Agent,407600,2018
220072,19534.0,0.9828884325804244,1,2,West,Broker,144100,2019
220081,19535.0,1.0,2,14,East,Agent,705700,2018
220081,19536.0,1.0,2,14,East,Agent,705700,2018
220097,19537.0,0.8569472963723477,1,4,South,Broker,337000,2024
220112,19538.0,0.8295687885010267,1,13,East,Online,465100,2023
220113,19539.0,1.0,1,12,South,Online,497900,2019
220138,19540.0,1.0,1,0,North,Agent,499200,2021
220155,19541.0,0.840520191649555,1,9,West,Agent,189000,2023
220172,19542.0,0.9856262833675564,1,4,West,Agent,458400,2019
220179,19543.0,1.0,1,11,East,Broker,635300,2021
220186,19544.0,1.0,1,0,South,Direct,1890700,2022
220195,19545.0,0.8706365503080082,1,6,East,Online,1968600,2022
220211,19546.0,1.0,1,15,West,Agent,930800,2023
220218,19547.0,1.0,1,2,South,Bancassurance,2370700,2020
220258,19548.0,0.919917864476386,1,13,North,Agent,483700,2018
220265,19549.0,1.0,1,4,South,Online,333000,2023
220284,19550.0,0.8240930869267625,1,6,South,Agent,270600,2022
220308,19551.0,0.8788501026694046,1,4,South,Agent,609100,2024
220334,19552.0,0.8761122518822724,1,13,South,Bancassurance,422400,2018
220353,19553.0,1.0,1,10,West,Broker,850400,2018
220366,19554.0,0.9336071184120466,1,12,Central,Bancassurance,489800,2023
220368,19555.0,0.9089664613278576,1,14,West,Agent,287800,2020
220370,19556.0,1.0,1,7,South,Agent,489000,2020
220376,19557.0,0.8350444900752909,1,5,North,Online,480000,2019
220388,19558.0,0.8678986995208761,1,3,South,Bancassurance,644400,2020
220398,19559.0,0.8569472963723477,1,13,South,Agent,1235900,2018
220403,19560.0,0.9007529089664612,1,11,West,Agent,334400,2024
220428,19561.0,1.0,1,9,East,Online,617700,2023
220430,19562.0,0.8980150581793293,1,12,West,Agent,503300,2022
220432,19563.0,1.0,1,10,North,Direct,1049000,2020
220442,19564.0,0.9500342231348392,1,15,South,Broker,522400,2018
220450,19565.0,0.8678986995208761,1,4,North,Online,339700,2019
220452,19566.0,1.0,1,6,West,Broker,615600,2018
220453,19567.0,1.0,1,4,East,Online,505200,2021
220455,19568.0,1.0,1,3,West,Online,215800,2024
220473,19569.0,0.9390828199863108,1,3,West,Online,619000,2018
220479,19570.0,1.0,1,13,East,Online,1475700,2024
220487,19571.0,1.0,1,4,West,Broker,999300,2022
220492,19572.0,0.8843258042436687,1,13,South,Bancassurance,1558100,2020
220499,19573.0,0.8678986995208761,1,13,East,Online,923800,2019
220517,19574.0,0.9828884325804244,1,4,North,Bancassurance,809900,2022
220535,19575.0,1.0,1,8,West,Agent,699100,2023
220542,19576.0,0.999315537303217,1,0,South,Bancassurance,2048200,2023
220547,19577.0,0.8323066392881588,1,15,North,Broker,833200,2024
220550,19578.0,0.9007529089664612,1,7,West,Broker,412900,2021
220585,19579.0,0.9965776865160848,1,0,East,Agent,1419400,2023
220589,19580.0,0.9938398357289528,1,7,North,Online,555100,2021
220608,19581.0,1.0,1,13,East,Agent,474100,2020
220612,19582.0,0.947296372347707,2,14,Central,Online,770000,2018
220612,19583.0,0.947296372347707,2,14,Central,Online,770000,2018
220619,19584.0,0.8596851471594799,1,15,West,Online,646900,2019
220621,19585.0,1.0,1,7,Central,Agent,290600,2022
220703,19586.0,1.0,1,10,South,Broker,374200,2024
220706,19587.0,0.8350444900752909,2,0,East,Direct,668600,2024
220706,19588.0,0.8350444900752909,2,0,East,Direct,668600,2024
220716,19589.0,0.9281314168377824,1,15,East,Online,899100,2019
220726,19590.0,1.0,1,5,Central,Broker,390300,2021
220744,19591.0,0.9856262833675564,1,4,North,Agent,420400,2022
220750,19592.0,0.9034907597535934,1,3,North,Online,1032100,2020
220768,19593.0,1.0,1,0,South,Broker,1405700,2020
220803,19594.0,0.9938398357289528,1,4,Central,Broker,564600,2022
220812,19595.0,0.8870636550308009,1,1,South,Agent,450300,2024
220849,19596.0,0.9582477754962354,1,8,Central,Online,757000,2023
220865,19597.0,0.9938398357289528,2,14,East,Agent,482400,2024
220865,19598.0,0.9938398357289528,2,14,East,Agent,482400,2024
220873,19599.0,1.0,1,2,North,Agent,978900,2023
220887,19600.0,0.9336071184120466,1,13,North,Agent,989700,2019
220892,19601.0,1.0,1,14,West,Agent,591600,2019
220896,19602.0,0.9965776865160848,1,7,East,Broker,814900,2023
220936,19603.0,0.8323066392881588,1,13,North,Direct,235800,2024
220941,19604.0,1.0,1,1,North,Online,380300,2019
220969,19605.0,0.837782340862423,1,10,North,Broker,351600,2022
220971,19606.0,0.8706365503080082,1,6,Central,Broker,740100,2024
220982,19607.0,0.8350444900752909,1,3,North,Bancassurance,485500,2018
220986,19608.0,0.9308692676249144,1,13,West,Bancassurance,368200,2018
221004,19609.0,1.0,1,5,West,Agent,784800,2022
221005,19610.0,1.0,1,3,South,Direct,740100,2020
221021,19611.0,0.9637234770704995,1,0,West,Direct,773000,2019
221022,19612.0,0.917180013689254,1,4,North,Broker,1036300,2018
221024,19613.0,0.9582477754962354,1,4,East,Agent,549500,2021
221044,19614.0,1.0,1,5,North,Online,969800,2019
221048,19615.0,1.0,1,2,West,Agent,417500,2018
221051,19616.0,1.0,1,3,South,Broker,769500,2021
221054,19617.0,0.8323066392881588,1,9,East,Broker,1201600,2018
221069,19618.0,0.9089664613278576,1,12,South,Online,839700,2021
221086,19619.0,0.8514715947980835,1,15,Central,Agent,361000,2021
221107,19620.0,1.0,1,11,West,Broker,893900,2020
221108,19621.0,0.9117043121149896,1,8,Central,Online,424200,2018
221113,19622.0,0.8542094455852156,1,3,South,Agent,449700,2020
221118,19623.0,1.0,2,12,South,Online,703700,2022
221118,19624.0,1.0,2,12,South,Online,703700,2022
221128,19625.0,0.8487337440109514,1,5,East,Direct,653600,2023
221148,19626.0,0.8624229979466119,1,9,North,Agent,1680800,2021
221191,19627.0,1.0,1,5,West,Online,628200,2020
221193,19628.0,1.0,1,4,North,Online,1225000,2018
221203,19629.0,0.8459958932238193,1,11,South,Broker,479900,2020
221205,19630.0,0.9911019849418208,1,9,West,Online,714200,2018
221211,19631.0,0.9390828199863108,1,7,South,Online,1163100,2022
221217,19632.0,0.837782340862423,1,12,North,Online,762500,2023
221223,19633.0,0.9253935660506504,1,9,East,Agent,298700,2019
221267,19634.0,0.971937029431896,1,15,South,Broker,358800,2019
221272,19635.0,0.9390828199863108,1,9,North,Agent,555100,2021
221273,19636.0,1.0,1,5,West,Direct,533700,2018
221277,19637.0,0.892539356605065,1,14,West,Online,536700,2018
221281,19638.0,0.8569472963723477,1,11,West,Direct,1552700,2018
221292,19639.0,1.0,1,7,East,Agent,955300,2022
221295,19640.0,1.0,1,1,West,Agent,1269300,2020
221306,19641.0,1.0,1,15,West,Agent,999700,2023
221312,19642.0,0.9089664613278576,1,5,Central,Online,599700,2019
221321,19643.0,0.9253935660506504,1,8,West,Agent,486400,2022
221322,19644.0,1.0,2,12,West,Online,701900,2024
221322,19645.0,1.0,2,12,West,Online,701900,2024
221329,19646.0,0.9609856262833676,1,11,North,Broker,744600,2019
221331,19647.0,1.0,1,14,East,Online,722500,2024
221352,19648.0,0.9609856262833676,1,15,South,Online,1531800,2021
221360,19649.0,0.8514715947980835,1,9,West,Broker,927800,2021
221371,19650.0,0.9336071184120466,1,15,North,Broker,800300,2019
221373,19651.0,1.0,1,3,West,Agent,273300,2022
221374,19652.0,1.0,1,13,North,Online,1326800,2020
221383,19653.0,0.9034907597535934,1,1,West,Online,573300,2022
221402,19654.0,1.0,1,8,North,Broker,423800,2022
221410,19655.0,0.8952772073921971,2,5,Central,Agent,1012700,2019
221410,19656.0,0.8952772073921971,2,5,Central,Agent,1012700,2019
221416,19657.0,1.0,1,12,South,Agent,828700,2023
221419,19658.0,0.969199178644764,1,6,West,Broker,1144900,2018
221435,19659.0,0.8596851471594799,1,15,West,Broker,531700,2018
221452,19660.0,1.0,1,6,West,Broker,985800,2022
221490,19661.0,0.917180013689254,1,2,South,Agent,498500,2020
221491,19662.0,1.0,1,1,West,Agent,1197500,2019
221501,19663.0,1.0,1,14,Central,Broker,835300,2024
221531,19664.0,0.8815879534565366,1,5,West,Agent,2290700,2024
221537,19665.0,1.0,1,1,South,Agent,586000,2024
221541,19666.0,0.837782340862423,1,15,West,Agent,1643900,2018
221545,19667.0,0.9117043121149896,1,11,West,Agent,597100,2024
221551,19668.0,0.8678986995208761,1,5,West,Direct,1348500,2023
221575,19669.0,0.9363449691991786,1,14,West,Online,383600,2018
221581,19670.0,0.8678986995208761,1,9,South,Agent,1135200,2024
221591,19671.0,1.0,1,7,South,Broker,624900,2024
221614,19672.0,0.8514715947980835,1,13,West,Agent,1139600,2018
221629,19673.0,1.0,1,7,East,Direct,2719600,2023
221644,19674.0,0.969199178644764,1,13,South,Direct,448000,2018
221649,19675.0,0.9609856262833676,1,6,West,Agent,1062200,2024
221654,19676.0,0.8952772073921971,2,6,West,Agent,797800,2018
221654,19677.0,0.8952772073921971,2,6,West,Agent,797800,2018
221666,19678.0,1.0,1,2,West,Agent,1427800,2019
221668,19679.0,1.0,1,8,Central,Agent,1117000,2024
221676,19680.0,0.9363449691991786,1,0,Central,Agent,746900,2019
221696,19681.0,1.0,1,8,South,Agent,555100,2020
221734,19682.0,0.917180013689254,1,4,North,Agent,537400,2020
221740,19683.0,1.0,1,4,East,Online,1807800,2018
221744,19685.0,0.9418206707734428,2,8,North,Online,722700,2023
221744,19684.0,0.9418206707734428,2,8,North,Online,722700,2023
221749,19686.0,1.0,1,12,North,Agent,1126300,2024
221761,19687.0,0.9555099247091032,1,2,North,Agent,1064700,2020
221772,19689.0,1.0,1,9,South,Agent,696800,2020
221780,19690.0,0.9308692676249144,1,10,West,Direct,817700,2018
221792,19691.0,1.0,1,1,North,Broker,373800,2021
221797,19692.0,0.8596851471594799,1,13,Central,Agent,557000,2021
221798,19694.0,1.0,2,14,East,Agent,802100,2021
221798,19693.0,1.0,2,14,East,Agent,802100,2021
221805,19695.0,0.9117043121149896,2,9,East,Online,641200,2023
221805,19696.0,0.9117043121149896,2,9,East,Online,641200,2023
221831,19697.0,0.9637234770704995,1,11,North,Bancassurance,1145700,2021
221833,19698.0,0.9007529089664612,1,14,West,Online,1525700,2019
221838,19699.0,0.8706365503080082,1,5,South,Agent,643000,2023
221854,19700.0,0.9007529089664612,1,11,West,Online,1360800,2024
221860,19701.0,0.9418206707734428,1,2,North,Online,618800,2021
221878,19702.0,0.9034907597535934,1,15,West,Broker,590100,2023
221894,19703.0,0.8350444900752909,1,12,North,Agent,1671300,2021
221895,19704.0,1.0,1,8,South,Online,438400,2019
221905,19705.0,0.8295687885010267,1,13,North,Direct,1171200,2020
221945,19706.0,0.9856262833675564,1,7,Central,Broker,2005100,2023
221958,19707.0,0.8323066392881588,1,1,South,Agent,1762000,2020
221976,19708.0,0.8843258042436687,1,14,West,Direct,569500,2021
221984,19709.0,0.8459958932238193,1,8,East,Direct,807800,2019
221995,19710.0,1.0,1,14,West,Agent,818200,2019
221999,19711.0,1.0,1,13,West,Agent,1747100,2024
222007,19712.0,0.969199178644764,1,12,West,Online,882400,2021
222019,19713.0,0.8898015058179329,1,3,North,Direct,349100,2019
222027,19714.0,1.0,2,14,East,Online,417200,2022
222027,19715.0,1.0,2,14,East,Online,417200,2022
222037,19716.0,1.0,1,10,North,Broker,983000,2021
222044,19717.0,1.0,1,12,South,Agent,430400,2020
222050,19718.0,1.0,1,14,South,Direct,598900,2019
222056,19719.0,1.0,1,13,Central,Agent,1712300,2019
222065,19720.0,0.8761122518822724,1,13,West,Online,1249500,2024
222067,19721.0,1.0,1,15,West,Agent,731600,2023
222081,19722.0,1.0,1,3,West,Online,1004900,2019
222099,19723.0,0.9828884325804244,1,9,West,Agent,298100,2020
222104,19724.0,1.0,1,9,West,Online,716400,2020
222117,19725.0,0.8350444900752909,1,7,East,Agent,1894300,2023
222119,19726.0,0.9856262833675564,1,9,West,Direct,1107200,2021
222163,19727.0,0.9911019849418208,1,13,North,Broker,322000,2018
222182,19728.0,1.0,1,13,East,Agent,806700,2024
222184,19729.0,0.969199178644764,1,15,West,Agent,235400,2024
222200,19730.0,1.0,1,3,North,Broker,1631300,2023
222216,19731.0,1.0,1,8,East,Agent,540200,2022
222224,19732.0,0.8706365503080082,1,10,Central,Bancassurance,1009800,2024
222230,19733.0,1.0,1,7,North,Agent,2930100,2023
222238,19734.0,0.8350444900752909,1,2,South,Agent,936900,2022
222248,19735.0,0.8240930869267625,1,9,South,Agent,523200,2020
222256,19736.0,0.8952772073921971,1,11,West,Online,647000,2023
222295,19737.0,1.0,1,14,South,Agent,121600,2023
222317,19738.0,0.9308692676249144,1,4,East,Broker,609100,2019
222323,19741.0,1.0,2,1,North,Broker,428800,2018
222323,19740.0,1.0,2,1,North,Broker,428800,2018
222326,19742.0,1.0,1,10,West,Agent,754300,2022
222347,19743.0,0.9965776865160848,1,15,North,Online,987900,2018
222357,19744.0,1.0,2,0,South,Direct,625800,2019
222357,19745.0,1.0,2,0,South,Direct,625800,2019
222364,19746.0,1.0,1,7,West,Online,869600,2020
222382,19747.0,0.9390828199863108,1,11,East,Bancassurance,829400,2018
222388,19748.0,0.9637234770704995,1,7,South,Online,349500,2024
222390,19749.0,0.9500342231348392,1,1,North,Agent,974800,2019
222397,19750.0,0.969199178644764,1,11,North,Bancassurance,560400,2023
222405,19751.0,1.0,1,4,East,Direct,355600,2020
222412,19752.0,1.0,1,2,East,Broker,393800,2021
222425,19753.0,0.840520191649555,1,12,North,Broker,298900,2024
222443,19754.0,0.9664613278576316,1,10,Central,Broker,1172400,2019
222444,19755.0,0.8843258042436687,1,4,South,Agent,1307900,2020
222478,19756.0,1.0,1,5,North,Broker,877200,2023
222487,19757.0,0.9007529089664612,1,15,South,Broker,965400,2021
222508,19758.0,0.840520191649555,1,9,South,Online,460700,2020
222516,19759.0,0.8487337440109514,1,15,North,Online,725800,2020
222518,19760.0,1.0,1,3,South,Direct,1093700,2020
222542,19761.0,1.0,1,15,Central,Agent,1226400,2021
222543,19762.0,0.8980150581793293,1,7,South,Agent,1947100,2023
222566,19763.0,1.0,1,10,West,Direct,1006100,2024
222574,19764.0,0.999315537303217,1,0,South,Agent,618700,2021
222586,19765.0,0.9774127310061602,1,3,East,Bancassurance,1831500,2024
222623,19767.0,1.0,1,3,West,Broker,873800,2018
222657,19768.0,0.919917864476386,1,14,West,Agent,393800,2024
222663,19769.0,0.944558521560575,1,10,West,Online,673300,2024
222678,19770.0,1.0,1,3,North,Online,775700,2023
222686,19772.0,1.0,2,9,East,Direct,993000,2021
222686,19771.0,1.0,2,9,East,Direct,993000,2021
222699,19773.0,1.0,1,12,East,Direct,1606900,2021
222713,19774.0,0.9801505817932924,1,2,South,Agent,901800,2024
222715,19775.0,1.0,1,11,South,Agent,1205800,2019
222716,19776.0,1.0,1,3,South,Agent,1093200,2024
222744,19777.0,0.8323066392881588,1,4,South,Online,319000,2022
222792,19778.0,1.0,1,5,West,Agent,565400,2023
222796,19779.0,0.9336071184120466,1,2,North,Online,343700,2018
222809,19780.0,1.0,1,4,East,Broker,640500,2022
222818,19781.0,0.8350444900752909,1,5,North,Agent,946100,2022
222822,19782.0,0.9336071184120466,1,3,South,Broker,941800,2021
222838,19784.0,0.9555099247091032,1,13,South,Agent,703900,2024
222845,19785.0,0.9582477754962354,1,10,East,Agent,1634800,2019
222848,19786.0,1.0,1,15,North,Broker,402400,2021
222857,19787.0,0.8514715947980835,1,13,West,Online,1310500,2023
222866,19788.0,1.0,1,8,Central,Agent,343500,2022
222867,19789.0,0.8870636550308009,1,15,Central,Agent,851200,2018
222871,19790.0,0.8788501026694046,1,13,North,Bancassurance,924000,2021
222888,19791.0,0.8596851471594799,1,13,North,Direct,1210300,2019
222894,19792.0,1.0,1,9,Central,Bancassurance,466800,2019
222897,19793.0,1.0,1,15,North,Broker,629900,2019
222898,19794.0,1.0,1,0,North,Agent,1210000,2022
222905,19795.0,1.0,1,2,North,Broker,882300,2019
222912,19796.0,1.0,1,14,West,Agent,577800,2019
222940,19797.0,0.9117043121149896,1,6,South,Broker,481400,2019
222949,19798.0,0.8870636550308009,1,14,South,Broker,880700,2023
222963,19799.0,0.8240930869267625,1,11,South,Agent,985700,2018
222984,19800.0,1.0,1,0,West,Online,346400,2018
222989,19801.0,1.0,1,12,West,Bancassurance,2130000,2018
222990,19802.0,0.9062286105407256,1,0,East,Agent,500800,2020
223025,19803.0,1.0,1,5,East,Agent,385700,2024
223033,19804.0,0.8268309377138946,1,0,East,Broker,640900,2023
223040,19805.0,0.9527720739219712,1,5,South,Agent,1195100,2022
223042,19806.0,0.8870636550308009,1,12,South,Online,190000,2019
223059,19807.0,0.971937029431896,1,14,North,Online,538400,2019
223062,19808.0,1.0,1,8,West,Online,1027500,2021
223071,19809.0,0.9965776865160848,1,1,Central,Direct,379100,2020
223081,19810.0,0.8870636550308009,1,4,West,Direct,584600,2023
223085,19811.0,1.0,1,13,West,Bancassurance,1353800,2018
223086,19812.0,0.9883641341546886,1,4,Central,Agent,469600,2023
223087,19813.0,0.9801505817932924,1,5,West,Bancassurance,462100,2018
223118,19814.0,0.914442162902122,1,4,West,Agent,963800,2018
223134,19815.0,0.9938398357289528,1,1,North,Agent,1149000,2018
223139,19816.0,0.9856262833675564,1,15,North,Agent,623300,2019
223142,19817.0,1.0,1,1,South,Online,1139500,2022
223167,19818.0,0.9062286105407256,1,6,South,Bancassurance,734000,2019
223187,19819.0,0.865160848733744,1,9,North,Broker,1449400,2022
223193,19820.0,1.0,1,0,West,Agent,904000,2020
223227,19821.0,0.8268309377138946,1,5,North,Broker,264200,2023
223232,19822.0,0.8898015058179329,1,3,East,Online,371300,2019
223246,19823.0,0.8487337440109514,1,7,North,Broker,1102200,2024
223265,19824.0,0.9089664613278576,1,10,North,Online,800900,2021
223273,19825.0,0.9801505817932924,1,9,South,Direct,602800,2018
223302,19826.0,0.9965776865160848,1,6,South,Agent,2692300,2020
223304,19827.0,1.0,1,7,West,Online,861700,2022
223309,19828.0,0.8761122518822724,2,7,North,Agent,652400,2024
223309,19829.0,0.8761122518822724,2,7,North,Agent,652400,2024
223311,19830.0,0.9801505817932924,1,1,East,Direct,385100,2022
223312,19831.0,0.9308692676249144,1,3,East,Agent,659900,2024
223329,19832.0,0.8350444900752909,1,11,South,Broker,629600,2023
223331,19833.0,0.9883641341546886,1,3,East,Agent,2153300,2022
223338,19834.0,0.9609856262833676,1,12,North,Agent,931700,2022
223361,19835.0,0.9253935660506504,1,7,West,Agent,768500,2022
223363,19836.0,0.8240930869267625,1,11,South,Online,239400,2018
223387,19837.0,1.0,1,15,West,Agent,267300,2021
223392,19838.0,0.9500342231348392,1,3,South,Agent,1116100,2023
223402,19839.0,0.9363449691991786,1,10,North,Bancassurance,479800,2018
223405,19840.0,0.9500342231348392,1,10,West,Bancassurance,411900,2020
223407,19841.0,1.0,1,1,Central,Agent,863200,2020
223430,19842.0,0.8788501026694046,1,11,West,Agent,1192400,2024
223443,19843.0,0.922655715263518,1,14,West,Online,865500,2018
223451,19844.0,0.9253935660506504,1,13,South,Online,561300,2018
223465,19845.0,0.971937029431896,1,10,South,Online,1095900,2023
223467,19846.0,0.9609856262833676,1,9,West,Online,363900,2019
223478,19847.0,0.8870636550308009,1,12,North,Online,1265900,2019
223517,19848.0,1.0,1,13,West,Direct,461200,2020
223520,19849.0,0.9527720739219712,1,6,East,Online,3609900,2020
223527,19850.0,0.9089664613278576,1,10,West,Bancassurance,1225600,2024
223528,19851.0,0.9582477754962354,1,12,South,Broker,777900,2024
223536,19852.0,0.9527720739219712,1,12,East,Online,944000,2020
223540,19853.0,1.0,1,14,South,Online,351200,2020
223577,19854.0,0.8295687885010267,1,6,West,Online,1138600,2019
223593,19855.0,1.0,1,14,South,Agent,924800,2023
223602,19856.0,0.969199178644764,1,3,West,Agent,728800,2023
223614,19857.0,0.9062286105407256,1,12,South,Online,1068100,2018
223619,19858.0,0.9911019849418208,1,12,West,Agent,982400,2019
223621,19859.0,1.0,1,3,North,Agent,710100,2022
223622,19860.0,0.8542094455852156,1,2,West,Agent,341300,2022
223637,19861.0,1.0,1,0,West,Bancassurance,871400,2022
223672,19862.0,0.9363449691991786,1,8,West,Online,451900,2024
223677,19863.0,1.0,1,7,West,Agent,877300,2024
223681,19864.0,0.9527720739219712,1,6,East,Agent,1332100,2019
223714,19865.0,0.8596851471594799,1,6,East,Online,778100,2024
223719,19866.0,0.8569472963723477,1,5,Central,Bancassurance,911000,2024
223721,19867.0,1.0,1,12,West,Bancassurance,866900,2023
223726,19868.0,1.0,1,3,West,Agent,915400,2018
223732,19869.0,1.0,1,2,South,Online,393100,2019
223737,19870.0,1.0,1,3,West,Direct,288200,2022
223761,19871.0,1.0,1,13,West,Agent,1105700,2023
223775,19872.0,1.0,1,13,Central,Agent,1006600,2023
223782,19873.0,0.922655715263518,1,1,South,Broker,224300,2024
223788,19874.0,1.0,1,9,Central,Agent,602000,2023
223812,19875.0,0.9582477754962354,1,13,Central,Broker,561200,2023
223819,19876.0,1.0,1,2,West,Broker,1329000,2023
223824,19877.0,1.0,1,12,South,Agent,508500,2022
223849,19878.0,1.0,1,8,South,Online,873300,2022
223855,19879.0,0.971937029431896,1,12,West,Broker,297300,2024
223856,19880.0,0.9117043121149896,1,15,Central,Bancassurance,823400,2018
223876,19881.0,1.0,1,3,North,Direct,1039500,2023
223877,19882.0,0.9281314168377824,1,2,West,Bancassurance,528700,2022
223892,19883.0,0.9336071184120466,1,12,South,Agent,362200,2018
223938,19884.0,1.0,1,15,West,Bancassurance,543900,2024
223955,19885.0,0.8268309377138946,1,10,West,Agent,668200,2019
223986,19886.0,0.9664613278576316,1,12,South,Agent,869500,2024
224007,19887.0,0.9774127310061602,1,4,West,Broker,417900,2023
224042,19888.0,0.8788501026694046,1,2,South,Online,852400,2023
224048,19889.0,0.8952772073921971,1,8,North,Agent,2067200,2021
224054,19890.0,0.914442162902122,1,9,North,Online,1086000,2023
224063,19891.0,0.8706365503080082,1,7,South,Agent,172100,2022
224074,19892.0,1.0,1,1,North,Broker,514800,2019
224080,19893.0,0.9883641341546886,1,11,North,Direct,712300,2022
224084,19894.0,0.9281314168377824,1,1,South,Broker,1054800,2019
224088,19895.0,1.0,1,8,West,Agent,814800,2018
224101,19896.0,0.9938398357289528,1,10,West,Online,976000,2023
224107,19897.0,0.8295687885010267,1,5,East,Direct,484800,2019
224118,19898.0,0.9253935660506504,1,5,West,Online,691300,2019
224120,19899.0,1.0,1,10,North,Agent,848300,2021
224127,19900.0,1.0,1,5,Central,Broker,701300,2021
224143,19901.0,0.9500342231348392,1,13,South,Online,1056700,2019
224175,19902.0,0.9336071184120466,1,10,West,Broker,1243100,2018
224201,19903.0,0.8678986995208761,1,0,Central,Online,559300,2018
224203,19904.0,1.0,1,15,South,Agent,516600,2024
224221,19905.0,0.917180013689254,1,3,South,Bancassurance,185400,2020
224252,19906.0,0.9965776865160848,1,3,South,Agent,432900,2024
224257,19907.0,0.9500342231348392,2,6,East,Broker,499900,2024
224257,19908.0,0.9500342231348392,2,6,East,Broker,499900,2024
224267,19909.0,1.0,1,6,North,Direct,487500,2018
224279,19910.0,1.0,1,3,South,Online,918700,2019
224307,19911.0,1.0,1,12,Central,Agent,749800,2018
224311,19912.0,1.0,2,5,North,Agent,818600,2021
224311,19913.0,1.0,2,5,North,Agent,818600,2021
224321,19914.0,0.9281314168377824,1,10,East,Agent,677700,2018
224331,19915.0,0.9938398357289528,1,3,East,Direct,756900,2023
224334,19916.0,0.9883641341546886,1,8,North,Online,698300,2020
224355,19917.0,0.8870636550308009,1,11,North,Broker,950600,2020
224357,19918.0,0.9801505817932924,1,4,South,Broker,685800,2019
224364,19919.0,0.8240930869267625,1,7,West,Online,330100,2018
224377,19920.0,0.9555099247091032,1,7,North,Agent,1238400,2019
224383,19921.0,0.9965776865160848,1,10,North,Agent,441500,2020
224394,19922.0,0.8569472963723477,1,9,West,Broker,867800,2023
224403,19923.0,0.9609856262833676,1,6,East,Agent,863700,2023
224411,19924.0,0.8487337440109514,1,4,West,Agent,1862000,2024
224423,19925.0,0.9801505817932924,1,14,North,Agent,1109600,2020
224436,19926.0,1.0,1,11,Central,Broker,825300,2018
224472,19927.0,1.0,1,9,North,Bancassurance,701800,2019
224482,19928.0,0.8706365503080082,1,1,Central,Broker,585000,2020
224501,19929.0,0.837782340862423,1,0,North,Broker,560900,2018
224506,19930.0,0.865160848733744,1,2,West,Agent,1229500,2020
224515,19931.0,0.8350444900752909,1,1,West,Agent,588500,2021
224521,19932.0,1.0,1,8,West,Online,851700,2019
224525,19933.0,0.9527720739219712,1,15,North,Broker,634900,2024
224548,19934.0,1.0,1,9,Central,Agent,771800,2020
224555,19935.0,1.0,1,1,South,Direct,456800,2023
224559,19936.0,1.0,1,9,South,Broker,1090800,2020
224562,19937.0,0.9965776865160848,1,14,East,Direct,478600,2022
224600,19938.0,1.0,1,3,Central,Agent,808300,2018
224605,19939.0,0.865160848733744,1,3,West,Agent,433400,2021
224611,19940.0,0.9883641341546886,1,3,East,Broker,383500,2019
224623,19941.0,0.9828884325804244,1,3,East,Direct,2215600,2024
224652,19942.0,0.9801505817932924,1,7,West,Online,616000,2020
224654,19943.0,0.8542094455852156,1,8,East,Online,837600,2022
224664,19944.0,0.8350444900752909,1,14,North,Agent,1646100,2021
224669,19945.0,1.0,1,14,North,Agent,1827300,2023
224670,19946.0,1.0,1,12,South,Bancassurance,1135300,2024
224691,19947.0,0.9527720739219712,1,11,West,Agent,748000,2018
224697,19948.0,0.8980150581793293,1,14,South,Broker,2276500,2019
224701,19949.0,0.8898015058179329,1,11,East,Direct,432300,2020
224704,19950.0,0.8761122518822724,1,5,South,Agent,451300,2020
224718,19951.0,0.8761122518822724,1,12,Central,Agent,1406000,2022
224719,19952.0,0.8980150581793293,1,3,South,Broker,448600,2023
